architecture,architecture_id,noise_case,noise_std,noise_std_percent,noise_seed,model_type,projection_failures,resampled_impossible_values,actual_abs_noise_mean_P_percent,actual_abs_noise_mean_I_percent,actual_abs_noise_mean_R_percent,outside_domain_fraction_any,outside_domain_fraction_P,outside_domain_fraction_I,outside_domain_fraction_R,n_total,n_valid,mse_all,rmse_all,mse_O2X,rmse_O2X,mse_O2plus,rmse_O2plus,mse_ne,rmse_ne,phys_rmse_P,phys_rmse_I,phys_rmse_ne
"[30, 30]",30_30,I_only,0.005,0.5,1016,NN,0,0,0.0,0.4025887749089022,0.0,0.0,0.0,0.0,0.0,300,300,0.0027930900310134425,0.05284969281853436,0.0003932998673226439,0.019831789312178664,0.003972999744303539,0.06303173600896249,0.0038545432183131963,0.06208496773223931,0.01787196397479661,0.19081095920849447,0.009166307447110564
"[30, 30]",30_30,I_only,0.005,0.5,1016,NN_projection,0,0,0.0,0.4025887749089022,0.0,0.0,0.0,0.0,0.0,300,300,0.0025633439064166657,0.050629476655567614,0.00021894554047055908,0.014796808455560919,0.0017447283990598354,0.04176994612229989,0.0013151575257317242,0.0362651006579566,2.410953456600296e-06,1.836721648287718e-09,0.009930699918148362
"[30, 30]",30_30,I_only,0.005,0.5,1017,NN,0,0,0.0,0.40494851784243596,0.0,0.0,0.0,0.0,0.0,300,300,0.002788093635056478,0.052802401792498774,0.0003924096487976267,0.019809332366276928,0.003952227427207459,0.06286674341181878,0.0038281726661022245,0.061872228552899436,0.01783805965541386,0.19065812764863138,0.009237118778508652
"[30, 30]",30_30,I_only,0.005,0.5,1017,NN_projection,0,0,0.0,0.40494851784243596,0.0,0.0,0.0,0.0,0.0,300,300,0.0025607115255062885,0.05060347345297839,0.00021973015470797607,0.01482329770017374,0.0017483733044733752,0.041813554076081304,0.00131289459672355,0.0362338874083854,2.411296894476883e-06,1.7405173063365117e-09,0.01001541518060658
"[30, 30]",30_30,I_only,0.005,0.5,1018,NN,0,0,0.0,0.39894387855530156,0.0,0.0,0.0,0.0,0.0,300,300,0.002788740167275205,0.05280852362332434,0.00039864066336194845,0.01996598766307213,0.003945097258736165,0.06281000922413692,0.003827809160436683,0.06186929093206648,0.017871220108508556,0.19040080396214953,0.00911324697842765
"[30, 30]",30_30,I_only,0.005,0.5,1018,NN_projection,0,0,0.0,0.39894387855530156,0.0,0.0,0.0,0.0,0.0,300,300,0.002560978661770742,0.05060611288936093,0.00022129641711985643,0.01487603499323178,0.001728820986345098,0.041579093140003645,0.0013070389279921553,0.03615299334760754,2.4067821492750696e-06,1.6892787558569648e-09,0.00986035098599847
"[30, 30]",30_30,I_only,0.005,0.5,1019,NN,0,0,0.0,0.38923006032333285,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,300,300,0.002794072284535873,0.052858984898840736,0.0003961756018471513,0.019904160415529996,0.0039670644823041655,0.0629846368752267,0.003843653434542835,0.061997205054283175,0.017877737715763165,0.19103314800781646,0.009206522141390915
"[30, 30]",30_30,I_only,0.005,0.5,1019,NN_projection,0,0,0.0,0.38923006032333285,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,300,300,0.002565104358918289,0.05064685931939205,0.00022163284866630028,0.014887338535356153,0.0017464798040449589,0.04179090575765209,0.0013118866070356782,0.036219975248965565,2.4130084212652284e-06,1.7616545117198928e-09,0.009984799299894879
"[30, 30]",30_30,R_only,0.005,0.5,1000,NN,0,0,0.0,0.0,0.3815003897867575,0.0,0.0,0.0,0.0,300,300,0.002798324008766416,0.0528991872221721,0.00039297872666641974,0.019823691045474344,0.003996960820934276,0.06322152181760794,0.0038760387205826158,0.062257840635398014,0.01788195131693019,0.19098903544853763,0.00914793616503455
"[30, 30]",30_30,R_only,0.005,0.5,1000,NN_projection,0,0,0.0,0.0,0.3815003897867575,0.0,0.0,0.0,0.0,300,300,0.0025669100021473382,0.05066468199986395,0.00021829808463419238,0.01477491403136385,0.0017421885470043756,0.04173953218478108,0.0013176846135148892,0.03629992580591439,2.412371759748186e-06,1.7734743485496633e-09,0.009923828492991157
"[30, 30]",30_30,R_only,0.005,0.5,1001,NN,0,0,0.0,0.0,0.3816020660625231,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0027969894464127056,0.05288657151312331,0.00039560451260161917,0.019889809265088973,0.0039821106197984015,0.06310396675169004,0.003857461233482611,0.06210846346096972,0.01785190285169414,0.19045809707990513,0.009215949244989894
"[30, 30]",30_30,R_only,0.005,0.5,1001,NN_projection,0,0,0.0,0.0,0.3816020660625231,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0025687836489753633,0.050683169287006544,0.00021898551300202513,0.014798159108552155,0.0017737692899527458,0.04211614049212897,0.0013379526480219528,0.03657803504867303,2.407537931707803e-06,1.9571903192415822e-09,0.01000687895008929
"[30, 30]",30_30,R_only,0.005,0.5,1002,NN,0,0,0.0,0.0,0.3702862875411087,0.0,0.0,0.0,0.0,300,300,0.0027912040485280946,0.05283184691573913,0.00039337873230492845,0.019833777560135348,0.003952985517181333,0.06287277246297743,0.003824056503213716,0.06183895619440642,0.01788306565101015,0.1908748309713716,0.009246243738998173
"[30, 30]",30_30,R_only,0.005,0.5,1002,NN_projection,0,0,0.0,0.0,0.3702862875411087,0.0,0.0,0.0,0.0,300,300,0.002562849023041631,0.05062458911479313,0.00021896078321784613,0.014797323515347164,0.0017261106854418802,0.041546488244397745,0.0012853971594468515,0.03585243589279327,2.412109824230516e-06,1.8570575107621477e-09,0.010020376479300442
"[30, 30]",30_30,R_only,0.005,0.5,1003,NN,0,0,0.0,0.0,0.3958199990979945,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.002793335182548339,0.05285201209555166,0.0003957870189572064,0.019894396672359944,0.0039657685243680635,0.06297434814563835,0.003844486483863303,0.062003923132841386,0.017854126989691726,0.19076928132241366,0.009151028855560071
"[30, 30]",30_30,R_only,0.005,0.5,1003,NN_projection,0,0,0.0,0.0,0.3958199990979945,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.002565425163522638,0.0506500262934052,0.00021918852053912427,0.014805016735523275,0.0017480998561416065,0.041810284095442435,0.0013183477038742142,0.036309058151847096,2.410316766570195e-06,1.756707842693128e-09,0.009952509673832667
"[30, 30]",30_30,R_only,0.005,0.5,1004,NN,0,0,0.0,0.0,0.4142512313729005,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.002802012734380428,0.05293404135696072,0.00039636436186210285,0.019908901573469664,0.004002197956523449,0.0632629271890216,0.0038732362395123353,0.06223532951236247,0.01785809972170946,0.18992846418954876,0.009317950998936297
"[30, 30]",30_30,R_only,0.005,0.5,1004,NN_projection,0,0,0.0,0.0,0.4142512313729005,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.002572619323910871,0.050720994902612775,0.0002205031045603493,0.014849346940534096,0.0018000200404159647,0.04242664304910258,0.0013586876438003337,0.036860380407699726,2.4092163057395054e-06,1.8954577724284474e-09,0.010116252806585568
"[30, 30]",30_30,R_only,0.005,0.5,1005,NN,0,0,0.0,0.0,0.4107473849688841,0.01,0.0,0.0,0.01,300,300,0.0028045470043807992,0.052957973945203,0.00039546505156252466,0.019886303114518913,0.003983366871151194,0.06311391978914947,0.0038562641426436216,0.0620988256140454,0.017855022378264498,0.1913654079993206,0.009265248635711576
"[30, 30]",30_30,R_only,0.005,0.5,1005,NN_projection,0,0,0.0,0.0,0.4107473849688841,0.01,0.0,0.0,0.01,300,300,0.0025756822103427343,0.050751179398539445,0.00021921947159513086,0.014806061988088894,0.0017701483801616617,0.0420731313329738,0.0013247520546821035,0.03639714349618804,2.415909872919819e-06,1.9451156704080523e-09,0.010058808867095282
"[30, 30]",30_30,R_only,0.005,0.5,1006,NN,0,0,0.0,0.0,0.3977921155357079,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0027991967343711415,0.05290743553009484,0.0003952071288092142,0.019879817122127007,0.003984275563308266,0.0631211182038806,0.003861218331819134,0.06213870236671453,0.017854420758805032,0.19068266965909736,0.00926693225181825
"[30, 30]",30_30,R_only,0.005,0.5,1006,NN_projection,0,0,0.0,0.0,0.3977921155357079,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.002570946872832752,0.05070450544905011,0.00021950726125257456,0.014815777443407233,0.0017963820192931094,0.04238374711246175,0.0013590087809516105,0.03686473627942577,2.40681597206476e-06,1.9453973767787344e-09,0.010047575919234148
"[30, 30]",30_30,R_only,0.005,0.5,1007,NN,0,0,0.0,0.0,0.41086431210902785,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.0027956820832756636,0.05287421000143325,0.0003960625372176337,0.019901319986815793,0.003957908100111663,0.06291190745885601,0.003833546121547089,0.061915637132691194,0.01788931550177175,0.19063478264667985,0.009191609704787744
"[30, 30]",30_30,R_only,0.005,0.5,1007,NN_projection,0,0,0.0,0.0,0.41086431210902785,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.0025675425494196694,0.05067092410268111,0.00021929980959491233,0.014808774749955254,0.0017273628741969257,0.04156155524275921,0.001291891659225957,0.035942894419147116,2.4078685168755182e-06,1.6771568690876582e-09,0.009969636903198197
"[30, 30]",30_30,R_only,0.005,0.5,1008,NN,0,0,0.0,0.0,0.42076026035655467,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.002806035040400396,0.0529720212980437,0.00039666446402708176,0.019916437031434156,0.003976081448692873,0.06305617692734689,0.0038525470438826,0.06206888950096175,0.017849209307555795,0.19143011830908643,0.009275963834149031
"[30, 30]",30_30,R_only,0.005,0.5,1008,NN_projection,0,0,0.0,0.0,0.42076026035655467,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0025777291577093256,0.050771341893920095,0.00022021130806254812,0.014839518457906514,0.0017778637483878846,0.04216472160927764,0.0013402077580815593,0.036608848084603254,2.4118505189456598e-06,1.7317532905933585e-09,0.010048010980314895
"[30, 30]",30_30,R_only,0.005,0.5,1009,NN,0,0,0.0,0.0,0.399939611408667,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.0027862027265051856,0.05278449323906772,0.0003933893827726409,0.019834046051490375,0.003962132526118578,0.06294547264195081,0.0038350822827759685,0.061928041166954155,0.017857648056383634,0.1901901518478078,0.009246703523614572
"[30, 30]",30_30,R_only,0.005,0.5,1009,NN_projection,0,0,0.0,0.0,0.399939611408667,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.002559333370859011,0.050589854426149626,0.00021844960397469313,0.014780040729804947,0.0017669296260596219,0.042034862032123074,0.0013318931859449352,0.036495111808911275,2.407040630515974e-06,1.916079104558953e-09,0.010016780902062162
"[30, 30]",30_30,R_only,0.005,0.5,1010,NN,0,0,0.0,0.0,0.4063160328001329,0.0,0.0,0.0,0.0,300,300,0.0027902551001089716,0.05282286531521148,0.00039426898294522855,0.01985620766776044,0.003948052765022956,0.0628335321705135,0.0038144462664409127,0.061761203570209935,0.01786019754943243,0.19065943044681746,0.009375477029517241
"[30, 30]",30_30,R_only,0.005,0.5,1010,NN_projection,0,0,0.0,0.0,0.4063160328001329,0.0,0.0,0.0,0.0,300,300,0.0025646846044286636,0.050642715215800424,0.00021798215844437836,0.014764218856559203,0.0017716217838588829,0.04209063772216908,0.0013185597217940618,0.03631197766294287,2.414666304696919e-06,1.915602073362539e-09,0.010167627929533227
"[30, 30]",30_30,R_only,0.005,0.5,1011,NN,0,0,0.0,0.0,0.4127170316715719,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.0027960465895749695,0.05287765680866513,0.0003937891268056675,0.019844120711325748,0.003976515594534721,0.0630596193656029,0.0038532822285463376,0.062074811546603485,0.017851087265000804,0.19030626948740872,0.009215984422360553
"[30, 30]",30_30,R_only,0.005,0.5,1011,NN_projection,0,0,0.0,0.0,0.4127170316715719,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.002568281513065304,0.05067821536977505,0.00021885311424450817,0.014793684944749506,0.0017832509117532377,0.042228555643702016,0.001348661412789964,0.036724125759369196,2.4106912490621667e-06,2.0461781002177903e-09,0.009984116721137852
"[30, 30]",30_30,R_only,0.005,0.5,1012,NN,0,0,0.0,0.0,0.399880104767384,0.0,0.0,0.0,0.0,300,300,0.0027962027140296156,0.05287913306806018,0.00039560264935446354,0.01988976242579241,0.003948900883906938,0.06284028074338098,0.0038292138869583654,0.061880642263622034,0.01785540989013999,0.19023718356068764,0.009136364852376403
"[30, 30]",30_30,R_only,0.005,0.5,1012,NN_projection,0,0,0.0,0.0,0.399880104767384,0.0,0.0,0.0,0.0,300,300,0.0025679562060324924,0.05067500573293004,0.00022070526336143744,0.01485615237406501,0.001718127031739621,0.04145029591860137,0.0012917795185057764,0.03594133440073944,2.4165729736838724e-06,2.0897820074021936e-09,0.009909797554911877
"[30, 30]",30_30,R_only,0.005,0.5,1013,NN,0,0,0.0,0.0,0.3913394408334634,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.002795495850248061,0.05287244887697241,0.0003975871693119007,0.019939587992531357,0.003952994785810534,0.06287284617233846,0.0038270354155173296,0.06186303755488676,0.017880449790344807,0.1911269317649497,0.009220879160095641
"[30, 30]",30_30,R_only,0.005,0.5,1013,NN_projection,0,0,0.0,0.0,0.3913394408334634,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.002568052646734878,0.0506759572848395,0.00021999401139664485,0.014832195097039577,0.0017381493048208574,0.04169111781687866,0.0012992097468539816,0.03604455224932031,2.4139656582916464e-06,1.7768691684288404e-09,0.010020118958470959
"[30, 30]",30_30,R_only,0.005,0.5,1014,NN,0,0,0.0,0.0,0.412479036988105,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0027971939265930275,0.05288850467344513,0.00039427022806268625,0.01985623902109073,0.004003611146467595,0.0632740953824517,0.0038812564101852313,0.06229973041823882,0.01789048730092023,0.19032201321207282,0.009183800974914981
"[30, 30]",30_30,R_only,0.005,0.5,1014,NN_projection,0,0,0.0,0.0,0.412479036988105,0.006666666666666667,0.0,0.0,0.006666666666666667,300,300,0.0025662109014774003,0.05065778224002113,0.00021972820354155422,0.014823231885845752,0.001771130667471063,0.04208480328421487,0.00134732137384398,0.03670587655735768,2.401326777571299e-06,1.749842907854871e-09,0.009956410097623247
"[30, 30]",30_30,R_only,0.005,0.5,1015,NN,0,0,0.0,0.0,0.39164907711794544,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.002797552163758632,0.052891891285514005,0.00039509934751498873,0.019877106115201697,0.003972180101532008,0.06302523384749958,0.0038474516635662,0.062027829750574054,0.017908705885992724,0.19055545827355624,0.009243550163725326
"[30, 30]",30_30,R_only,0.005,0.5,1015,NN_projection,0,0,0.0,0.0,0.39164907711794544,0.0033333333333333335,0.0,0.0,0.0033333333333333335,300,300,0.002568789588525756,0.05068322788187189,0.0002185701541373016,0.014784118307741642,0.0017504412865398508,0.0418382753772171,0.0013140995539751097,0.03625051108570898,2.4134435979951135e-06,1.6965408850817583e-09,0.010033843396642225
"[30, 30]",30_30,R_only,0.005,0.5,1016,NN,0,0,0.0,0.0,0.4025887749089022,0.0,0.0,0.0,0.0,300,300,0.002793117749825195,0.0528499550598219,0.0003975833442929517,0.019939492077105467,0.003953808309675961,0.06287931543580894,0.0038236239377386636,0.06183545857951297,0.0178791199268549,0.19059480339867022,0.009326682299127831
"[30, 30]",30_30,R_only,0.005,0.5,1016,NN_projection,0,0,0.0,0.0,0.4025887749089022,0.0,0.0,0.0,0.0,300,300,0.002567218348401006,0.05066772491834428,0.0002200877219740729,0.014835353786616377,0.0017671941012325435,0.042038007817123586,0.0013204388019251976,0.03633784256013554,2.4128671100301253e-06,1.976165122136182e-09,0.010131902497418322
"[30, 30]",30_30,R_only,0.005,0.5,1017,NN,0,0,0.0,0.0,0.40494851784243596,0.01,0.0,0.0,0.01,300,300,0.0028037635246973575,0.05295057624518696,0.000397060800568374,0.019926384533285862,0.003991076592992505,0.06317496808857527,0.0038652051848113793,0.06217077436232703,0.017854395893445688,0.19054743412204653,0.009218441104790451
"[30, 30]",30_30,R_only,0.005,0.5,1017,NN_projection,0,0,0.0,0.0,0.40494851784243596,0.01,0.0,0.0,0.01,300,300,0.0025738783935574145,0.05073340510509239,0.00021901645111419935,0.014799204408149762,0.0017612379720242876,0.04196710583331054,0.0013249034615235803,0.036399223364291446,2.412337597372642e-06,1.678001378862684e-09,0.010011210393147165
"[30, 30]",30_30,R_only,0.005,0.5,1018,NN,0,0,0.0,0.0,0.39894387855530156,0.01,0.0,0.0,0.01,300,300,0.0028021939987567493,0.05293575350136002,0.0003938646203969096,0.01984602278535701,0.004004257806463035,0.06327920516617631,0.0038702323334445067,0.06221119138422368,0.01786402484453505,0.19149080443223926,0.009421434807307685
"[30, 30]",30_30,R_only,0.005,0.5,1018,NN_projection,0,0,0.0,0.0,0.39894387855530156,0.01,0.0,0.0,0.01,300,300,0.0025725879450467543,0.0507206855735089,0.00021865092892524567,0.01478684986483753,0.0017979880104517013,0.04240268871724647,0.0013365399018129746,0.036558718547194384,2.418532410860173e-06,1.8478947436437642e-09,0.010252286135636888
"[30, 30]",30_30,R_only,0.005,0.5,1019,NN,0,0,0.0,0.0,0.38923006032333285,0.013333333333333334,0.0,0.0,0.013333333333333334,300,300,0.0027925743612751833,0.052844813948723326,0.0003949859416242076,0.019874253234378584,0.003957359139426232,0.06290754437606218,0.003832658526673328,0.0619084689414407,0.01786690382616306,0.19110641549254828,0.009262157029843867
"[30, 30]",30_30,R_only,0.005,0.5,1019,NN_projection,0,0,0.0,0.0,0.38923006032333285,0.013333333333333334,0.0,0.0,0.013333333333333334,300,300,0.002565622373221233,0.05065197304371502,0.0002176801798608689,0.014753988608537993,0.001762179739103215,0.041978324634306396,0.0013243993146972086,0.03639229746384815,2.4099852683464523e-06,1.922996095559325e-09,0.010055716973647832
"[30, 30]",30_30,P_I_R,0.005,0.5,1000,NN,0,0,0.3815003897867575,0.3873303012184775,0.3851371582065761,0.0,0.0,0.0,0.0,300,300,0.0028014794883588863,0.05292900422602797,0.0003976129979900638,0.019940235655329246,0.00395683671253571,0.06290339190008525,0.0038315348034074228,0.06189939259320258,0.017792835686029542,0.19057340692854874,0.00924391891851993
"[30, 30]",30_30,P_I_R,0.005,0.5,1000,NN_projection,0,0,0.3815003897867575,0.3873303012184775,0.3851371582065761,0.0,0.0,0.0,0.0,300,300,0.002574345706479296,0.05073801047025096,0.00022412211447826846,0.014970708549640143,0.001768146083568309,0.04204932916906415,0.0013295925935457606,0.036463579000775015,2.412037668168851e-06,1.8846474120360194e-09,0.01001334179014926
"[30, 30]",30_30,P_I_R,0.005,0.5,1001,NN,0,0,0.3816020660625231,0.4317508049443296,0.4137694863685292,0.0,0.0,0.0,0.0,300,300,0.002809325393626408,0.05300306966229794,0.00041618442474826976,0.02040059863700744,0.003982111141487074,0.06310397088525471,0.0038569634889459273,0.0621044562728467,0.017787444204845574,0.18983247740283193,0.009251166282751784
"[30, 30]",30_30,P_I_R,0.005,0.5,1001,NN_projection,0,0,0.3816020660625231,0.4317508049443296,0.4137694863685292,0.0,0.0,0.0,0.0,300,300,0.0025805760482143134,0.0507993705493908,0.00023932160294011897,0.015470022719444176,0.0017719783726379494,0.04209487347216938,0.001335513684985356,0.036544680666074456,2.4104079904172626e-06,2.0625078086756074e-09,0.010057806318797614
"[30, 30]",30_30,P_I_R,0.005,0.5,1002,NN,0,0,0.3702862875411087,0.3930054501693288,0.4085964363154999,0.006666666666666667,0.0033333333333333335,0.0,0.0033333333333333335,300,300,0.002792635244721608,0.05284539000444228,0.0003994201864045827,0.019985499403432045,0.003935049641546281,0.06272997402794202,0.0038048046356061456,0.06168309845983862,0.017908322234605544,0.1908342812442615,0.009331162766504893
